,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
527,26,0,7,3,4,3,1,4,2570,1,20,4,3,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
528,31,0,24,1,4,3,2,4,5238,2,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
529,37,1,11,2,1,1,2,2,4777,5,15,3,1,0,15,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
530,48,0,22,3,4,3,4,4,17174,3,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
531,50,0,12,3,3,3,3,4,9208,4,11,3,4,0,16,3,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
532,38,0,8,3,4,2,2,2,2133,1,16,3,3,1,20,3,3,20,11,0,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
533,30,1,22,3,1,3,1,3,2132,4,11,3,2,0,7,2,3,5,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
534,45,0,1,4,4,3,1,4,2270,3,14,3,4,2,8,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
535,43,0,9,3,1,3,1,3,2438,4,13,3,3,0,7,2,2,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
536,29,0,10,3,4,3,1,2,3291,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
537,53,0,2,2,3,3,4,3,14852,6,13,3,3,1,22,3,4,17,13,15,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
538,49,0,3,2,3,2,2,1,4789,4,25,4,1,1,10,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
539,47,0,4,3,3,2,3,2,10333,8,12,3,3,1,28,4,3,22,11,14,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
540,24,0,9,3,3,4,1,3,4401,1,16,3,4,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
541,41,0,9,4,3,3,1,1,2238,2,21,4,4,1,7,2,3,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
542,47,0,4,1,2,3,2,3,2976,3,19,3,1,0,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
543,32,0,4,2,3,3,1,2,3931,2,11,3,1,1,6,5,3,4,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
544,26,0,1,3,3,3,1,1,2867,0,13,3,4,0,8,6,2,7,7,7,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
545,35,0,1,4,3,2,2,1,4312,0,14,3,2,0,16,2,3,15,13,2,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
546,30,0,18,3,1,3,1,3,2632,1,14,3,3,0,5,4,2,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
547,30,0,29,4,3,3,3,2,9250,3,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
548,36,0,7,4,2,3,1,4,4678,2,18,3,3,0,8,6,3,6,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
549,30,0,5,3,4,2,2,3,6118,1,13,3,3,3,10,2,3,10,9,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
550,34,0,3,3,4,1,2,1,4759,3,18,3,4,0,15,2,3,13,9,3,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
551,49,0,8,4,4,2,4,2,13120,6,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
552,39,0,19,4,4,3,2,4,3902,8,14,3,2,3,7,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
553,43,0,6,3,1,2,5,3,19392,7,13,3,4,0,21,2,3,16,12,6,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
554,48,0,29,1,1,3,3,3,12504,3,21,4,2,1,15,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
555,41,0,10,2,4,3,2,4,6230,7,14,3,4,0,16,3,3,14,3,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
556,29,1,1,4,1,3,1,4,4787,9,14,3,2,3,4,3,4,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
557,25,0,1,3,4,3,1,2,2096,1,18,3,4,0,2,3,2,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
558,22,0,26,2,2,2,1,3,2814,1,14,3,2,0,4,2,2,4,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
559,31,1,18,5,4,4,1,1,2956,0,17,3,3,0,2,4,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
560,49,0,10,4,3,3,5,1,18665,9,11,3,4,0,22,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
561,47,0,1,1,3,3,3,2,11957,0,18,3,1,2,14,3,1,13,8,5,12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
562,34,0,23,4,2,3,2,3,4568,0,20,4,3,0,10,2,3,9,5,8,7,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
563,45,0,1,4,2,3,2,3,5399,4,12,3,3,0,12,3,3,4,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
564,40,0,16,3,3,3,3,4,7945,6,15,3,4,0,18,2,2,4,2,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
565,50,0,28,3,4,3,4,1,16880,4,11,3,2,0,25,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
566,49,0,25,4,3,3,1,1,3211,1,14,3,4,1,10,3,2,9,6,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
567,50,0,4,1,1,3,5,2,19144,3,14,3,1,2,28,4,2,10,4,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
568,25,0,1,3,1,3,2,3,4898,0,12,3,4,2,5,3,3,4,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
569,43,0,4,4,4,2,3,4,10231,3,14,3,4,0,23,3,4,21,7,15,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
570,45,0,2,3,2,2,1,3,2274,1,14,3,4,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
571,34,0,2,3,3,3,2,1,4538,0,12,3,4,0,4,3,3,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
572,30,1,26,4,3,2,2,1,6696,5,15,3,3,0,9,5,2,6,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
573,33,1,5,3,4,3,1,3,2851,1,13,3,2,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
574,34,0,3,2,3,3,1,4,3737,0,19,3,3,1,4,1,1,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
575,39,0,10,5,2,3,2,1,5377,2,13,3,4,3,10,3,3,7,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
576,29,1,8,4,2,1,1,1,2119,1,11,3,4,0,7,4,2,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
577,35,0,6,4,2,1,2,4,6646,1,13,3,2,0,17,3,3,17,11,11,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
578,34,1,23,3,2,3,3,1,9950,9,15,3,3,3,11,2,3,3,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
579,30,0,5,3,4,3,1,1,3204,5,14,3,4,1,8,3,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
580,29,1,1,3,3,3,1,3,2058,0,14,3,4,0,7,1,2,6,2,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
581,45,0,2,3,4,3,2,2,4805,0,19,3,2,1,9,3,4,8,7,3,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
582,32,1,25,4,1,3,1,4,2795,1,24,4,3,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
583,28,0,9,3,4,3,1,4,2070,1,23,4,4,1,5,3,2,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
584,42,0,5,2,2,3,1,3,2093,4,17,3,4,1,8,4,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
585,58,1,2,4,4,3,5,2,19246,7,12,3,4,0,40,2,3,31,15,13,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
586,32,1,2,4,3,2,2,2,9907,7,12,3,3,0,7,3,2,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
587,33,1,15,1,2,3,3,3,13610,7,12,3,4,0,15,2,4,7,6,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
588,46,0,3,3,1,4,4,1,13225,2,12,3,4,1,25,5,3,19,17,2,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
589,39,0,20,3,3,3,2,4,4127,2,18,3,4,1,7,6,3,2,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
590,49,0,7,4,3,3,3,2,10466,3,14,3,2,2,29,3,3,8,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
591,58,0,21,3,4,3,4,4,17875,4,13,3,3,1,29,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
592,42,0,2,1,2,3,1,4,2515,5,14,3,4,0,8,2,3,2,1,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
593,38,1,29,1,2,3,2,1,6673,7,19,3,2,0,17,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
594,40,1,22,2,3,2,2,3,6380,2,12,3,1,2,8,6,3,6,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
595,28,0,1,2,3,2,2,4,6834,1,12,3,3,1,7,2,3,7,7,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
596,36,0,2,4,4,3,2,2,6962,4,22,4,4,1,15,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
597,35,0,2,2,2,3,2,4,5762,2,14,3,3,1,15,6,3,7,7,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
598,31,0,8,2,1,3,3,4,10793,1,18,3,1,1,13,5,3,13,7,9,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
599,40,0,14,2,4,3,2,1,4639,1,15,3,3,1,5,2,3,5,4,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
600,32,0,10,4,4,3,2,4,4648,8,13,3,3,0,4,2,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
601,38,0,2,2,2,3,2,1,6893,3,15,3,4,1,11,3,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
602,53,0,7,3,3,4,4,3,14814,3,19,3,3,0,32,3,3,5,1,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
603,43,0,8,4,3,3,2,3,4522,4,14,3,4,0,8,3,3,5,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
604,31,0,24,3,3,2,2,1,6812,1,19,3,2,0,10,2,3,10,9,1,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
605,36,0,18,4,3,4,1,4,3688,4,18,3,4,2,4,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
606,44,0,29,4,4,3,2,4,4541,1,25,4,2,0,20,3,3,20,11,13,17,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
607,45,0,29,3,2,3,3,4,9380,4,18,3,4,2,10,4,4,3,1,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
608,46,0,18,3,3,3,2,3,4810,2,14,3,3,1,19,5,2,10,7,0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
609,31,0,5,3,4,3,1,2,2789,1,11,3,3,1,2,5,2,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
610,27,0,5,3,3,3,1,2,2478,1,12,3,2,0,4,2,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
611,38,0,10,3,3,3,2,3,9824,3,19,3,3,1,18,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
612,38,0,2,2,4,2,3,3,7756,3,19,3,4,1,10,6,4,5,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
613,31,0,5,3,1,3,2,3,8346,1,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
614,33,0,1,4,3,4,2,2,5488,1,13,3,1,1,6,2,3,6,5,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
615,44,1,1,2,3,3,1,2,2342,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
616,33,1,16,3,1,3,3,1,8564,2,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
617,35,0,16,3,4,2,3,2,8606,1,19,3,4,0,11,3,1,11,8,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
618,25,1,19,2,3,2,1,2,2413,1,18,3,3,3,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
619,32,0,2,3,4,3,2,2,5470,0,13,3,3,2,10,4,2,9,5,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
620,28,0,16,3,3,3,1,3,2144,1,14,3,3,0,5,3,2,5,3,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
621,32,0,6,5,3,3,1,3,3038,3,20,4,1,0,8,2,3,5,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
622,42,0,9,2,4,2,5,4,19613,8,22,4,4,0,24,2,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
623,36,1,15,3,1,3,2,3,4834,7,14,3,2,1,9,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
624,43,0,1,3,4,3,2,4,5562,4,13,3,2,1,12,2,2,5,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
625,40,0,10,3,2,2,2,2,6852,7,12,3,2,1,7,2,4,5,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
626,36,0,10,4,2,2,2,3,5673,1,13,3,1,1,10,4,3,10,9,1,7,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
627,24,0,24,3,4,3,1,4,2400,0,13,3,3,2,3,3,3,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
628,56,0,1,4,3,3,2,3,6306,1,21,4,1,1,13,2,2,13,12,1,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
629,37,0,21,2,3,3,1,4,2973,5,15,3,2,1,10,3,3,5,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
630,41,1,1,2,2,3,2,4,5993,8,11,3,1,0,8,0,1,6,4,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
631,59,0,2,3,3,2,4,4,13726,3,13,3,1,0,30,4,3,5,3,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
632,31,0,7,4,1,3,3,1,9637,2,14,3,4,2,9,3,3,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
633,35,1,27,3,3,3,2,4,5813,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
634,26,0,3,4,1,4,1,4,4420,1,22,4,2,1,8,2,3,8,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
635,34,0,10,4,4,3,1,3,3815,1,17,3,4,1,5,4,4,5,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
636,19,0,9,2,3,3,1,1,2552,1,25,4,3,0,1,4,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
637,30,0,5,3,2,3,3,4,9419,2,12,3,3,1,12,2,3,10,9,7,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
638,40,0,16,2,3,3,1,3,3544,9,16,3,2,1,6,0,3,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
639,37,0,7,4,1,3,3,3,13664,4,13,3,1,0,16,3,4,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
640,42,0,29,2,1,3,2,3,4556,2,11,3,2,1,19,3,3,5,4,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
641,29,1,1,4,1,2,1,1,2362,6,13,3,3,0,11,2,1,9,7,0,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
642,47,0,4,2,4,3,2,4,4163,1,17,3,3,0,9,0,3,9,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
643,45,0,4,2,3,3,2,1,5006,4,11,3,1,1,9,3,4,5,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
644,33,1,1,4,4,3,1,4,2686,1,13,3,3,0,10,2,2,10,9,7,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
645,28,0,26,3,3,2,2,1,4724,1,11,3,3,1,5,0,3,5,3,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
646,38,0,1,1,3,3,1,1,2619,3,17,3,4,0,8,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
647,52,0,29,4,1,3,1,4,3482,2,15,3,2,2,16,3,2,9,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
648,36,0,5,2,4,3,2,2,5914,8,16,3,4,0,16,3,4,13,11,3,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
649,40,0,20,4,1,3,3,4,10322,4,20,4,4,1,14,6,3,11,10,11,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
650,55,1,2,1,3,3,2,4,5160,4,16,3,3,0,12,3,2,9,7,7,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
651,32,0,6,4,2,3,2,3,5010,1,16,3,1,0,12,0,3,11,8,5,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
652,28,0,1,3,1,2,1,3,1563,1,14,3,4,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
653,31,1,22,4,4,3,2,3,6179,1,15,3,4,2,10,3,2,10,2,6,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
654,37,1,10,4,4,3,2,1,4213,1,15,3,2,0,10,4,1,10,3,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
655,55,0,2,3,3,3,4,4,16659,2,13,3,3,0,30,2,3,5,4,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
656,29,0,9,3,3,4,1,3,2451,6,18,3,1,2,5,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
657,46,0,2,4,3,3,5,4,19328,7,17,3,3,1,24,3,3,2,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
658,35,0,7,2,3,2,1,4,2690,1,18,3,4,1,1,5,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
659,55,0,26,5,3,2,5,4,19586,1,21,4,3,1,36,3,3,36,6,2,13,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
